"fa href","title","title href","discourse-tag","discourse-tag href","discourse-tags__tag-separator","discourse-tag 2","discourse-tag href 2","discourse-tags__tag-separator 2","discourse-tag 3","discourse-tag href 3","avatar src","latest href","avatar src 2","badge-posts href","number","number 2","post-activity href","relative-date","group-ds-students href","group-ds-students href 2","group-ds-students href 3","avatar src 3","group-ds-students href 4","avatar src 4","avatar src 5"
"","Peer review clarificaiton","https://discourse.onlinedegree.iitm.ac.in/t/peer-review-clarificaiton/171541","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/abhinavohri/48/66966_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3001832","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/parthivn28/48/132632_2.png","https://discourse.onlinedegree.iitm.ac.in/t/peer-review-clarificaiton/171541/1","4","110","https://discourse.onlinedegree.iitm.ac.in/t/peer-review-clarificaiton/171541/5","Apr 4","https://discourse.onlinedegree.iitm.ac.in/u/abhinavohri","https://discourse.onlinedegree.iitm.ac.in/u/parthivn28","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001832/48/97892_2.png","https://discourse.onlinedegree.iitm.ac.in/u/_riddhi","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/_riddhi/48/67270_2.png"
"","Clarification on API Endpoint Correction in Submission","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-api-endpoint-correction-in-submission/171525","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f2000709/48/134907_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2005702","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2005702/48/88240_2.png","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-api-endpoint-correction-in-submission/171525/1","3","98","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-api-endpoint-correction-in-submission/171525/4","Apr 3","https://discourse.onlinedegree.iitm.ac.in/u/21f2000709","","","","","",""
"","GA7: Peer Grading Clarification","https://discourse.onlinedegree.iitm.ac.in/t/ga7-peer-grading-clarification/171515","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f2000644/48/119958_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f2000644","","https://discourse.onlinedegree.iitm.ac.in/t/ga7-peer-grading-clarification/171515/1","0","45","https://discourse.onlinedegree.iitm.ac.in/t/ga7-peer-grading-clarification/171515/1","Apr 1","","","","","","",""
"","Project 2: How to test questions from the GA’s","https://discourse.onlinedegree.iitm.ac.in/t/project-2-how-to-test-questions-from-the-gas/171422","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","https://avatars.discourse-cdn.com/v4/letter/a/9d8465/48.png","https://discourse.onlinedegree.iitm.ac.in/u/22f1000120","","https://discourse.onlinedegree.iitm.ac.in/t/project-2-how-to-test-questions-from-the-gas/171422/1","1","101","https://discourse.onlinedegree.iitm.ac.in/t/project-2-how-to-test-questions-from-the-gas/171422/2","Apr 1","https://discourse.onlinedegree.iitm.ac.in/u/aryxn","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f1000120/48/119261_2.png","","",""
"","Scores and End Semester exam","https://discourse.onlinedegree.iitm.ac.in/t/scores-and-end-semester-exam/171473","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","","https://discourse.onlinedegree.iitm.ac.in/t/scores-and-end-semester-exam/171473/1","0","78","https://discourse.onlinedegree.iitm.ac.in/t/scores-and-end-semester-exam/171473/1","Apr 1","","","","","","",""
"","Request for Extension on TDS Project 2 Deadline","https://discourse.onlinedegree.iitm.ac.in/t/request-for-extension-on-tds-project-2-deadline/171428","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","tds-project-2","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-2","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/raji_13/48/110182_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f1000120","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f1000120/48/119261_2.png","https://discourse.onlinedegree.iitm.ac.in/t/request-for-extension-on-tds-project-2-deadline/171428/1","1","147","https://discourse.onlinedegree.iitm.ac.in/t/request-for-extension-on-tds-project-2-deadline/171428/2","Mar 31","https://discourse.onlinedegree.iitm.ac.in/u/raji_13","","","","","",""
"","Successfully Completed TDS Project 2 – Seeking Feedback & Demonstration Session","https://discourse.onlinedegree.iitm.ac.in/t/successfully-completed-tds-project-2-seeking-feedback-demonstration-session/171054","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2005702/48/88240_2.png","https://discourse.onlinedegree.iitm.ac.in/u/aryxn","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png","https://discourse.onlinedegree.iitm.ac.in/t/successfully-completed-tds-project-2-seeking-feedback-demonstration-session/171054/1","5","216","https://discourse.onlinedegree.iitm.ac.in/t/successfully-completed-tds-project-2-seeking-feedback-demonstration-session/171054/6","Mar 31","https://discourse.onlinedegree.iitm.ac.in/u/23f2005702","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://discourse.onlinedegree.iitm.ac.in/u/21f2000709","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f2000709/48/134907_2.png","https://discourse.onlinedegree.iitm.ac.in/u/lakshaygarg654","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/lakshaygarg654/48/129814_2.png","https://avatars.discourse-cdn.com/v4/letter/a/9d8465/48.png"
"","[TDS JAN 25] Imp. Announcement for Project 2","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-25-imp-announcement-for-project-2/170413","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","extra-resources","https://discourse.onlinedegree.iitm.ac.in/tag/extra-resources",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/kushabarodekar/48/721_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-25-imp-announcement-for-project-2/170413/1","5","237","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-25-imp-announcement-for-project-2/170413/6","Mar 20","https://discourse.onlinedegree.iitm.ac.in/u/kushabarodekar","https://discourse.onlinedegree.iitm.ac.in/u/muthupalaniappan","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/muthupalaniappan/48/18686_2.png","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png",""
"[object Object]","GA4 bonus marks","https://discourse.onlinedegree.iitm.ac.in/t/ga4-bonus-marks/170309","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sakshi6479/48/110446_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga4-bonus-marks/170309/1","1","98","https://discourse.onlinedegree.iitm.ac.in/t/ga4-bonus-marks/170309/2","Mar 18","https://discourse.onlinedegree.iitm.ac.in/u/sakshi6479","","","","","",""
"[object Object]","Concerns Regarding Various Issues: Graded Assignments, Project Doubts, and ROE Score Updates","https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-various-issues-graded-assignments-project-doubts-and-roe-score-updates/170147","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/u/lakshaygarg654","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/lakshaygarg654/48/129814_2.png","https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-various-issues-graded-assignments-project-doubts-and-roe-score-updates/170147/1","4","195","https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-various-issues-graded-assignments-project-doubts-and-roe-score-updates/170147/5","Mar 17","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/23f2004912","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004912/48/108710_2.png","","",""
"","Problem with TDS GA Scores","https://discourse.onlinedegree.iitm.ac.in/t/problem-with-tds-ga-scores/170131","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001561/48/120037_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/problem-with-tds-ga-scores/170131/1","1","87","https://discourse.onlinedegree.iitm.ac.in/t/problem-with-tds-ga-scores/170131/2","Mar 17","https://discourse.onlinedegree.iitm.ac.in/u/22f3001561","","","","","",""
"","Clarification on Passing Criteria for TDS – January 2025 Term","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-passing-criteria-for-tds-january-2025-term/169807","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22ds2000011/48/14423_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-passing-criteria-for-tds-january-2025-term/169807/1","1","114","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-passing-criteria-for-tds-january-2025-term/169807/2","Mar 13","https://discourse.onlinedegree.iitm.ac.in/u/22ds2000011","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","","",""
"","Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect","https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","score-issues","https://discourse.onlinedegree.iitm.ac.in/tag/score-issues","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000985/48/60547_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002630/48/123041_2.png","https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/1","27","199","https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/29","Mar 12","https://discourse.onlinedegree.iitm.ac.in/u/22f3000985","https://discourse.onlinedegree.iitm.ac.in/u/23f1002630","https://discourse.onlinedegree.iitm.ac.in/u/23f2005141","https://avatars.discourse-cdn.com/v4/letter/2/a9a28c/48.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png"
"","Remote Online Exam [TDS Jan 2025]","https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png","https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/1","112","1.1k","https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/124","Mar 12","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://discourse.onlinedegree.iitm.ac.in/u/24f2003130","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f2003130/48/132501_2.png","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png"
"","Revised dates [TDS Jan 2025]","https://discourse.onlinedegree.iitm.ac.in/t/revised-dates-tds-jan-2025/168506","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","announcement","https://discourse.onlinedegree.iitm.ac.in/tag/announcement",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png","https://discourse.onlinedegree.iitm.ac.in/t/revised-dates-tds-jan-2025/168506/1","4","341","https://discourse.onlinedegree.iitm.ac.in/t/revised-dates-tds-jan-2025/168506/6","Mar 11","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png",""
"[object Object]","Thursday live session","https://discourse.onlinedegree.iitm.ac.in/t/thursday-live-session/169393","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3003871/48/77035_2.png","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png","https://discourse.onlinedegree.iitm.ac.in/t/thursday-live-session/169393/1","1","57","https://discourse.onlinedegree.iitm.ac.in/t/thursday-live-session/169393/3","Mar 9","https://discourse.onlinedegree.iitm.ac.in/u/23f3003871","","","","","",""
"[object Object]","Live session recorded or not","https://discourse.onlinedegree.iitm.ac.in/t/live-session-recorded-or-not/169456","extra-resources","https://discourse.onlinedegree.iitm.ac.in/tag/extra-resources",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3003871/48/77035_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/t/live-session-recorded-or-not/169456/1","1","48","https://discourse.onlinedegree.iitm.ac.in/t/live-session-recorded-or-not/169456/2","Mar 9","https://discourse.onlinedegree.iitm.ac.in/u/23f3003871","","","","","",""
"","Solve this roe mistake pls","https://discourse.onlinedegree.iitm.ac.in/t/solve-this-roe-mistake-pls/169352","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000099/48/13721_2.png","https://discourse.onlinedegree.iitm.ac.in/u/sagan","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sagan/48/95367_2.png","https://discourse.onlinedegree.iitm.ac.in/t/solve-this-roe-mistake-pls/169352/1","1","71","https://discourse.onlinedegree.iitm.ac.in/t/solve-this-roe-mistake-pls/169352/2","Mar 7","https://discourse.onlinedegree.iitm.ac.in/u/22f3000099","","","","","",""
"[object Object]","GA5 - Data Preparation - Discussion Thread [TDS Jan 2025]","https://discourse.onlinedegree.iitm.ac.in/t/ga5-data-preparation-discussion-thread-tds-jan-2025/166576","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment",",","week-5","https://discourse.onlinedegree.iitm.ac.in/tag/week-5","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3004114/48/68102_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga5-data-preparation-discussion-thread-tds-jan-2025/166576/1","102","894","https://discourse.onlinedegree.iitm.ac.in/t/ga5-data-preparation-discussion-thread-tds-jan-2025/166576/107","Mar 7","https://discourse.onlinedegree.iitm.ac.in/u/23f3004114","https://discourse.onlinedegree.iitm.ac.in/u/22f3002498","https://discourse.onlinedegree.iitm.ac.in/u/algsoch","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002498/48/67221_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/algsoch/48/111675_2.png","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png"
"","Disparity in TDS GA 5 scores","https://discourse.onlinedegree.iitm.ac.in/t/disparity-in-tds-ga-5-scores/169247","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/pranjal085/48/13325_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/disparity-in-tds-ga-5-scores/169247/1","2","76","https://discourse.onlinedegree.iitm.ac.in/t/disparity-in-tds-ga-5-scores/169247/4","Mar 7","https://discourse.onlinedegree.iitm.ac.in/u/pranjal085","","","","","",""
"","What’s the actual purpose of impossible ROE exam?","https://discourse.onlinedegree.iitm.ac.in/t/whats-the-actual-purpose-of-impossible-roe-exam/99838","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/ankit.jain/48/45086_2.png","https://discourse.onlinedegree.iitm.ac.in/u/learner_hs","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/learner_hs/48/13282_2.png","https://discourse.onlinedegree.iitm.ac.in/t/whats-the-actual-purpose-of-impossible-roe-exam/99838/1","2","1.9k","https://discourse.onlinedegree.iitm.ac.in/t/whats-the-actual-purpose-of-impossible-roe-exam/99838/3","Mar 5","https://discourse.onlinedegree.iitm.ac.in/u/ankit.jain","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","","",""
"","Mock ROE 1, 2, 3, 4 [TDS Jan 2025]","https://discourse.onlinedegree.iitm.ac.in/t/mock-roe-1-2-3-4-tds-jan-2025/168449","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002382/48/68945_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2003413/48/66883_2.png","https://discourse.onlinedegree.iitm.ac.in/t/mock-roe-1-2-3-4-tds-jan-2025/168449/1","79","711","https://discourse.onlinedegree.iitm.ac.in/t/mock-roe-1-2-3-4-tds-jan-2025/168449/82","Mar 4","https://discourse.onlinedegree.iitm.ac.in/u/23f1002382","https://discourse.onlinedegree.iitm.ac.in/u/23f2003413","https://discourse.onlinedegree.iitm.ac.in/u/trebhuvansb","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/trebhuvansb/48/109875_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png"
"","Project 2 - TDS Solver - Shared Data Pool","https://discourse.onlinedegree.iitm.ac.in/t/project-2-tds-solver-shared-data-pool/169045","project-proposal","https://discourse.onlinedegree.iitm.ac.in/tag/project-proposal",",","tds-project-2","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-2","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002382/48/68945_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1002382","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/t/project-2-tds-solver-shared-data-pool/169045/1","5","285","https://discourse.onlinedegree.iitm.ac.in/t/project-2-tds-solver-shared-data-pool/169045/7","Mar 4","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://discourse.onlinedegree.iitm.ac.in/u/23f1003186","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1003186/48/66745_2.png","","",""
"[object Object]","ROE timing overlaps with Java OPPE","https://discourse.onlinedegree.iitm.ac.in/t/roe-timing-overlaps-with-java-oppe/168537","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/u/nelson","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004752/48/68296_2.png","https://discourse.onlinedegree.iitm.ac.in/t/roe-timing-overlaps-with-java-oppe/168537/1","3","123","https://discourse.onlinedegree.iitm.ac.in/t/roe-timing-overlaps-with-java-oppe/168537/5","Mar 3","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/23f2004752","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/nelson/48/66583_2.png","","",""
"[object Object]","Unable to attend the ROE","https://discourse.onlinedegree.iitm.ac.in/t/unable-to-attend-the-roe/168987","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000093/48/79890_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","","https://discourse.onlinedegree.iitm.ac.in/t/unable-to-attend-the-roe/168987/1","1","84","https://discourse.onlinedegree.iitm.ac.in/t/unable-to-attend-the-roe/168987/2","Mar 2","https://discourse.onlinedegree.iitm.ac.in/u/23f2000093","","","","","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png"
"","ROE Common Snippets Repo Feb 2025","https://discourse.onlinedegree.iitm.ac.in/t/roe-common-snippets-repo-feb-2025/168901","extra-resources","https://discourse.onlinedegree.iitm.ac.in/tag/extra-resources",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f1000120/48/119261_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f1000120","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000573/48/68306_2.png","https://discourse.onlinedegree.iitm.ac.in/t/roe-common-snippets-repo-feb-2025/168901/1","4","143","https://discourse.onlinedegree.iitm.ac.in/t/roe-common-snippets-repo-feb-2025/168901/5","Mar 2","https://discourse.onlinedegree.iitm.ac.in/u/23f2000573","","","","","",""
"","Solving ROE Realtime","https://discourse.onlinedegree.iitm.ac.in/t/solving-roe-realtime/168943","extra-resources","https://discourse.onlinedegree.iitm.ac.in/tag/extra-resources",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002382/48/68945_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1002382","","https://discourse.onlinedegree.iitm.ac.in/t/solving-roe-realtime/168943/1","4","105","https://discourse.onlinedegree.iitm.ac.in/t/solving-roe-realtime/168943/5","Mar 2","","","","","","",""
